150214 ,Opt. Pr.,3. du.
150214 ,Perf.,
150214 ,Perf.,3. sg.
150214 ,Perf.,3. pl.
153344 ,Ind. Pass.,
153344 ,Ind. Pass.,3. sg.
155330 ,Ind. Pr.,
155330 ,Ind. Pr.,1. sg.
155330 ,Ind. Pr.,3. sg.
155330 ,Ind. Pr.,3. du.
155330 ,Ind. Pr.,1. pl.
155330 ,Ind. Pr.,3. pl.
155330 ,Opt. Pr.,
155330 ,Opt. Pr.,1. sg.
155330 ,Opt. Pr.,3. sg.
155330 ,Opt. Pr.,3. pl.
155330 ,Imper. Pr.,
155330 ,Imper. Pr.,2. sg.
155330 ,Imper. Pr.,3. sg.
155330 ,Fut.,
155330 ,Fut.,1. sg.
155330 ,Fut.,2. sg.
155330 ,Fut.,3. sg.
155330 ,Fut.,3. du.
155330 ,Fut.,3. pl.
155330 ,periphr. Fut.,
155330 ,periphr. Fut.,1. sg.
155330 ,Perf.,
155330 ,Perf.,3. sg.
155330 ,Perf.,3. pl.
155330 ,Imper. Pass.,
155330 ,Imper. Pass.,3. sg.
152155 ,Impf. Pass.,
152155 ,Impf. Pass.,3. sg.
132490 ,Opt. Pr.,
132490 ,Opt. Pr.,3. sg.
151729 ,Ind. Pr.,
151729 ,Ind. Pr.,3. sg.
157163 ,Ind. Pr.,
157163 ,Ind. Pr.,3. sg.
123955 ,Opt. Pr.,
123955 ,Opt. Pr.,3. sg.
123955 ,periphr. Perf.,
123955 ,periphr. Perf.,3. sg.
123955 ,Ind. Pass.,
123955 ,Ind. Pass.,3. sg.
156842 ,Opt. Pr.,
156842 ,Opt. Pr.,3. sg.
157320 ,Opt. Pr.,
157320 ,Opt. Pr.,3. sg.
153292 ,Perf.,
153292 ,Perf.,3. pl.
131769 ,Ind. Pr.,
131769 ,Ind. Pr.,1. sg.
131769 ,Ind. Pr.,3. sg.
131769 ,Ind. Pr.,3. pl.
131769 ,Opt. Pr.,
131769 ,Opt. Pr.,3. sg.
131769 ,Imper. Pr.,
131769 ,Imper. Pr.,2. sg.
131769 ,Impf.,
131769 ,Impf.,1. sg.
131769 ,Impf.,3. sg.
131769 ,Impf.,3. du.
131769 ,Fut.,
131769 ,Fut.,1. sg.
131769 ,Fut.,3. sg.
131769 ,Fut.,3. du.
131769 ,Fut.,1. pl.
131769 ,Fut.,3. pl.
131769 ,Ind. Pass.,
131769 ,Ind. Pass.,3. pl.
132186 ,Perf.,
132186 ,Perf.,3. pl.
153029 ,Imper. Pr.,
153029 ,Imper. Pr.,2. sg.
153029 ,Impf.,
153029 ,Impf.,3. sg.
147381 ,Ind. Pr.,
147381 ,Ind. Pr.,3. sg.
147381 ,Ind. Pr.,1. du.
147381 ,Ind. Pr.,3. pl.
147381 ,Opt. Pr.,
147381 ,Opt. Pr.,1. sg.
147381 ,Opt. Pr.,2. sg.
147381 ,Opt. Pr.,3. sg.
147381 ,Opt. Pr.,3. pl.
147381 ,Imper. Pr.,
147381 ,Imper. Pr.,2. sg.
147381 ,Impf.,
147381 ,Impf.,3. sg.
147381 ,Impf.,1. pl.
147381 ,Fut.,
147381 ,Fut.,1. sg.
147381 ,redupl. Aor.,
147381 ,redupl. Aor.,3. sg.
147381 ,Perf.,
147381 ,Perf.,3. du.
126967 ,Opt. Pr.,
126967 ,Opt. Pr.,3. sg.
158086 ,Ind. Pr.,
158086 ,Ind. Pr.,3. sg.
158086 ,Ind. Pass.,
158086 ,Ind. Pass.,3. sg.
156144 ,Impf.,
156144 ,Impf.,3. pl.
133822 ,Ind. Pr.,
133822 ,Ind. Pr.,3. sg.
133822 ,Ind. Pr.,3. pl.
133822 ,Ind. Pass.,
133822 ,Ind. Pass.,3. sg.
133822 ,Ind. Pass.,3. pl.
135458 ,Opt. Pr.,
135458 ,Opt. Pr.,3. sg.
132116 ,Opt. Pr.,
132116 ,Opt. Pr.,3. sg.
132116 ,Imper. Pr.,
132116 ,Imper. Pr.,2. sg.
153310 ,Opt. Pr.,
153310 ,Opt. Pr.,3. sg.
153310 ,Perf.,
153310 ,Perf.,3. pl.
157319 ,Ind. Pr.,
157319 ,Ind. Pr.,3. sg.
157319 ,Opt. Pr.,
157319 ,Opt. Pr.,3. sg.
157319 ,Imper. Pr.,
157319 ,Imper. Pr.,3. sg.
157319 ,Imper. Pr.,2. pl.
157319 ,Impf.,
157319 ,Impf.,1. sg.
157319 ,periphr. Perf.,
157319 ,periphr. Perf.,3. sg.
157319 ,Imper. Pass.,
157319 ,Imper. Pass.,3. sg.
152136 ,Impf.,
152136 ,Impf.,3. sg.
152136 ,Impf.,3. pl.
152136 ,Perf.,
152136 ,Perf.,3. pl.
145615 ,Ind. Pr.,
145615 ,Ind. Pr.,3. du.
153260 ,Ind. Pr.,
153260 ,Ind. Pr.,1. sg.
153260 ,Ind. Pr.,3. sg.
153260 ,Ind. Pr.,3. pl.
153260 ,Opt. Pr.,
153260 ,Opt. Pr.,3. sg.
153260 ,Opt. Pr.,3. pl.
153260 ,Impf.,
153260 ,Impf.,3. sg.
153260 ,Impf.,3. pl.
153260 ,Fut.,
153260 ,Fut.,3. sg.
153260 ,periphr. Perf.,
153260 ,periphr. Perf.,3. sg.
153260 ,periphr. Perf.,3. pl.
153260 ,Ind. Pass.,
153260 ,Ind. Pass.,3. sg.
152642 ,Ind. Pr.,
152642 ,Ind. Pr.,3. sg.
152642 ,Ind. Pr.,3. pl.
152642 ,Opt. Pr.,
152642 ,Opt. Pr.,3. sg.
152642 ,Impf.,
152642 ,Impf.,3. pl.
152642 ,Perf.,
152642 ,Perf.,3. sg.
152642 ,Perf.,3. pl.
151554 ,Ind. Pr.,
151554 ,Ind. Pr.,3. sg.
151554 ,Opt. Pr.,
151554 ,Opt. Pr.,3. sg.
151554 ,Impf.,
151554 ,Impf.,3. sg.
151554 ,Fut.,
151554 ,Fut.,1. pl.
156155 ,Ind. Pr.,
156155 ,Ind. Pr.,3. pl.
129938 ,Ind. Pr.,
129938 ,Ind. Pr.,3. pl.
129938 ,Opt. Pr.,
129938 ,Opt. Pr.,2. sg.
129938 ,Opt. Pr.,3. sg.
129938 ,Imper. Pr.,
129938 ,Imper. Pr.,2. sg.
129938 ,Imper. Pr.,2. pl.
129938 ,Impf.,
129938 ,Impf.,3. sg.
129938 ,Fut.,
129938 ,Fut.,1. sg.
129938 ,Fut.,3. sg.
129938 ,periphr. Perf.,
129938 ,periphr. Perf.,3. sg.
153500 ,Fut.,
153500 ,Fut.,2. sg.
157300 ,Impf.,
157300 ,Impf.,3. sg.
167754 ,Ind. Pr.,
167754 ,Ind. Pr.,2. sg.
167754 ,Ind. Pr.,3. sg.
167754 ,Ind. Pr.,3. pl.
167754 ,Opt. Pr.,
167754 ,Opt. Pr.,2. sg.
167754 ,Impf.,
167754 ,Impf.,3. sg.
167754 ,Impf.,3. du.
167754 ,Impf.,3. pl.
167754 ,Proh.,
167754 ,Proh.,2. sg.
139705 ,Ind. Pr.,
139705 ,Ind. Pr.,3. sg.
139705 ,Ind. Pr.,3. du.
139705 ,Imper. Pr.,
139705 ,Imper. Pr.,2. sg.
139705 ,Imper. Pr.,2. pl.
139705 ,Imper. Pr.,3. pl.
139705 ,Impf.,
139705 ,Impf.,3. sg.
139705 ,Impf.,3. pl.
139705 ,Fut.,
139705 ,Fut.,1. sg.
131311 ,Ind. Pr.,
131311 ,Ind. Pr.,1. sg.
131311 ,Ind. Pr.,3. sg.
131311 ,Ind. Pr.,3. du.
131311 ,Ind. Pr.,1. pl.
131311 ,Ind. Pr.,3. pl.
131311 ,Opt. Pr.,
131311 ,Opt. Pr.,1. sg.
131311 ,Opt. Pr.,2. sg.
131311 ,Opt. Pr.,3. sg.
131311 ,Opt. Pr.,1. pl.
131311 ,Opt. Pr.,2. pl.
131311 ,Opt. Pr.,3. pl.
131311 ,Imper. Pr.,
131311 ,Imper. Pr.,2. sg.
131311 ,Imper. Pr.,2. pl.
131311 ,Impf.,
131311 ,Impf.,1. sg.
131311 ,Impf.,3. sg.
131311 ,Impf.,3. pl.
131311 ,Fut.,
131311 ,Fut.,1. sg.
131311 ,Fut.,2. sg.
131311 ,Fut.,3. sg.
131311 ,Fut.,1. pl.
131311 ,Fut.,3. pl.
131311 ,Cond.,
131311 ,Cond.,1. sg.
131311 ,them. Aor.,
131311 ,them. Aor.,1. sg.
131311 ,them. Aor.,2. sg.
131311 ,them. Aor.,3. sg.
131311 ,them. Aor.,1. pl.
131311 ,them. Aor.,3. pl.
131311 ,Perf.,
131311 ,Perf.,3. sg.
131311 ,Perf.,3. pl.
131311 ,Ind. Pass.,
131311 ,Ind. Pass.,3. sg.
131311 ,Ind. Pass.,3. du.
131311 ,Ind. Pass.,3. pl.
131311 ,Impf. Pass.,
131311 ,Impf. Pass.,3. sg.
131311 ,Opt. P. Pass.,
131311 ,Opt. P. Pass.,3. sg.
131311 ,Opt. P. Pass.,3. pl.
135388 ,Ind. Pr.,
135388 ,Ind. Pr.,3. pl.
135388 ,Opt. Pr.,
135388 ,Opt. Pr.,3. pl.
153050 ,Imper. Pr.,
153050 ,Imper. Pr.,2. sg.
153378 ,Opt. Pr.,
153378 ,Opt. Pr.,1. sg.
153378 ,Fut.,
153378 ,Fut.,1. sg.
153378 ,Fut.,3. sg.
153378 ,Perf.,
153378 ,Perf.,3. sg.
153378 ,Ind. Pass.,
153378 ,Ind. Pass.,3. sg.
153378 ,Imper. Pass.,
153378 ,Imper. Pass.,3. sg.
139223 ,Ind. Pass.,
139223 ,Ind. Pass.,3. pl.
134678 ,Ind. Pr.,
134678 ,Ind. Pr.,1. sg.
134678 ,Ind. Pr.,3. sg.
134678 ,Ind. Pr.,3. pl.
134678 ,Opt. Pr.,
134678 ,Opt. Pr.,3. sg.
134678 ,Opt. Pr.,1. pl.
134678 ,Opt. Pr.,3. pl.
134678 ,Fut.,
134678 ,Fut.,1. sg.
134678 ,Fut.,2. sg.
134678 ,Fut.,3. sg.
134678 ,Fut.,3. pl.
134678 ,Perf.,
134678 ,Perf.,3. sg.
134678 ,Perf.,3. pl.
163062 ,Ind. Pr.,
163062 ,Ind. Pr.,3. sg.
163062 ,Ind. Pr.,3. pl.
151705 ,Ind. Pr.,
151705 ,Ind. Pr.,3. pl.
151705 ,Opt. Pr.,
151705 ,Opt. Pr.,3. sg.
151705 ,Imper. Pr.,
151705 ,Imper. Pr.,2. sg.
151705 ,Impf.,
151705 ,Impf.,3. sg.
151705 ,periphr. Perf.,
151705 ,periphr. Perf.,3. pl.
151705 ,Ind. Pass.,
151705 ,Ind. Pass.,3. sg.
151539 ,Impf.,
151539 ,Impf.,3. sg.
153053 ,Ind. Pr.,
153053 ,Ind. Pr.,3. sg.
153053 ,Opt. Pr.,
153053 ,Opt. Pr.,3. du.
153053 ,Imper. Pr.,
153053 ,Imper. Pr.,3. sg.
153053 ,Fut.,
153053 ,Fut.,2. sg.
153053 ,Fut.,3. sg.
153053 ,Fut.,3. pl.
171516 ,Ind. Pr.,
171516 ,Ind. Pr.,1. sg.
171516 ,Ind. Pr.,2. sg.
171516 ,Ind. Pr.,3. sg.
171516 ,Ind. Pr.,3. du.
171516 ,Ind. Pr.,3. pl.
171516 ,Opt. Pr.,
171516 ,Opt. Pr.,1. sg.
171516 ,Opt. Pr.,2. sg.
171516 ,Opt. Pr.,3. sg.
171516 ,Opt. Pr.,1. pl.
171516 ,Opt. Pr.,3. pl.
171516 ,Imper. Pr.,
171516 ,Imper. Pr.,2. sg.
171516 ,Imper. Pr.,2. pl.
171516 ,Impf.,
171516 ,Impf.,1. sg.
171516 ,Impf.,3. sg.
171516 ,Fut.,
171516 ,Fut.,1. sg.
171516 ,Fut.,2. sg.
171516 ,Fut.,3. sg.
171516 ,Fut.,1. pl.
171516 ,Fut.,3. pl.
171516 ,athem. s-Aor.,
171516 ,athem. s-Aor.,1. sg.
171516 ,athem. s-Aor.,3. sg.
171516 ,athem. s-Aor.,1. pl.
171516 ,Perf.,
171516 ,Perf.,3. sg.
171516 ,Perf.,3. du.
171516 ,Perf.,3. pl.
171516 ,Ind. Pass.,
171516 ,Ind. Pass.,2. sg.
171516 ,Ind. Pass.,3. sg.
171516 ,Ind. Pass.,3. pl.
171516 ,Imper. Pass.,
171516 ,Imper. Pass.,3. sg.
171516 ,Impf. Pass.,
171516 ,Impf. Pass.,3. sg.
171516 ,Opt. P. Pass.,
171516 ,Opt. P. Pass.,3. sg.
171516 ,Opt. P. Pass.,1. pl.
171516 ,Opt. P. Pass.,3. pl.
171516 ,Proh.,
171516 ,Proh.,3. sg.
157069 ,Imper. Pr.,
157069 ,Imper. Pr.,2. sg.
157269 ,Imper. Pr.,
157269 ,Imper. Pr.,2. sg.
157269 ,Impf.,
157269 ,Impf.,1. sg.
157269 ,Ind. Pass.,
157269 ,Ind. Pass.,3. sg.
151303 ,root Aor.,
151303 ,root Aor.,3. pl.
131177 ,Ind. Pr.,
131177 ,Ind. Pr.,3. sg.
131177 ,Ind. Pr.,3. pl.
131177 ,Imper. Pr.,
131177 ,Imper. Pr.,3. sg.
131177 ,Impf.,
131177 ,Impf.,3. sg.
131177 ,Fut.,
131177 ,Fut.,1. pl.
131177 ,Perf.,
131177 ,Perf.,3. sg.
131177 ,Perf.,3. pl.
131177 ,Ind. Pass.,
131177 ,Ind. Pass.,3. sg.
151914 ,Impf.,
151914 ,Impf.,3. sg.
156474 ,redupl. Aor.,
156474 ,redupl. Aor.,2. sg.
156474 ,redupl. Aor.,3. sg.
152895 ,Opt. Pr.,
152895 ,Opt. Pr.,3. sg.
157148 ,Ind. Pr.,
157148 ,Ind. Pr.,3. sg.
157148 ,Opt. Pr.,
157148 ,Opt. Pr.,3. sg.
157148 ,Impf.,
157148 ,Impf.,3. sg.
157148 ,Ind. Pass.,
157148 ,Ind. Pass.,3. sg.
158171 ,Opt. Pr.,
158171 ,Opt. Pr.,2. sg.
158171 ,periphr. Perf.,
158171 ,periphr. Perf.,3. sg.
153457 ,Ind. Pass.,
153457 ,Ind. Pass.,3. pl.
173205 ,Opt. Pr.,
173205 ,Opt. Pr.,3. sg.
173205 ,Perf.,
173205 ,Perf.,3. pl.
144907 ,Opt. Pr.,
144907 ,Opt. Pr.,3. sg.
144907 ,Imper. Pr.,
144907 ,Imper. Pr.,2. sg.
144907 ,Imper. Pr.,3. pl.
126111 ,Ind. Pr.,
126111 ,Ind. Pr.,1. sg.
126111 ,Ind. Pr.,3. sg.
126111 ,Ind. Pr.,1. pl.
126111 ,Ind. Pr.,3. pl.
126111 ,Opt. Pr.,
126111 ,Opt. Pr.,2. sg.
126111 ,Opt. Pr.,3. sg.
126111 ,Opt. Pr.,1. pl.
126111 ,Imper. Pr.,
126111 ,Imper. Pr.,2. sg.
126111 ,Imper. Pr.,3. sg.
126111 ,Imper. Pr.,2. du.
126111 ,Imper. Pr.,2. pl.
126111 ,Imper. Pr.,3. pl.
126111 ,Impf.,
126111 ,Impf.,3. sg.
126111 ,Fut.,
126111 ,Fut.,1. sg.
126111 ,Fut.,3. sg.
126111 ,Cond.,
126111 ,Cond.,1. du.
126111 ,periphr. Perf.,
126111 ,periphr. Perf.,3. sg.
126111 ,periphr. Perf.,3. du.
126111 ,periphr. Perf.,3. pl.
133115 ,Ind. Pr.,
133115 ,Ind. Pr.,3. sg.
133115 ,Imper. Pr.,
133115 ,Imper. Pr.,2. pl.
153531 ,Ind. Pr.,
153531 ,Ind. Pr.,1. sg.
153531 ,Ind. Pr.,3. pl.
153531 ,Impf.,
153531 ,Impf.,3. pl.
154187 ,Ind. Pr.,
154187 ,Ind. Pr.,1. sg.
139445 ,Impf.,
139445 ,Impf.,3. sg.
131890 ,Ind. Pr.,
131890 ,Ind. Pr.,3. sg.
152961 ,Ind. Pass.,
152961 ,Ind. Pass.,3. pl.
135032 ,Ind. Pr.,
135032 ,Ind. Pr.,3. sg.
139352 ,Ind. Pr.,
139352 ,Ind. Pr.,2. sg.
139352 ,Ind. Pr.,3. sg.
139352 ,Ind. Pr.,3. pl.
139352 ,Opt. Pr.,
139352 ,Opt. Pr.,3. sg.
139352 ,Imper. Pr.,
139352 ,Imper. Pr.,3. sg.
139352 ,Impf.,
139352 ,Impf.,3. pl.
129329 ,Ind. Pr.,
129329 ,Ind. Pr.,1. sg.
129329 ,Ind. Pr.,3. sg.
129329 ,Ind. Pr.,1. pl.
129329 ,Ind. Pr.,3. pl.
129329 ,Opt. Pr.,
129329 ,Opt. Pr.,1. sg.
129329 ,Opt. Pr.,3. sg.
129329 ,Opt. Pr.,3. pl.
129329 ,Imper. Pr.,
129329 ,Imper. Pr.,2. sg.
129329 ,Imper. Pr.,3. sg.
129329 ,Imper. Pr.,2. pl.
129329 ,Impf.,
129329 ,Impf.,1. sg.
129329 ,Impf.,3. sg.
129329 ,Impf.,3. du.
129329 ,Impf.,3. pl.
129329 ,Fut.,
129329 ,Fut.,1. sg.
129329 ,Fut.,2. sg.
129329 ,Fut.,3. sg.
129329 ,Fut.,2. du.
129329 ,Fut.,3. du.
129329 ,Fut.,2. pl.
129329 ,Fut.,3. pl.
129329 ,Cond.,
129329 ,Cond.,1. sg.
129329 ,Cond.,3. pl.
129329 ,periphr. Perf.,
129329 ,periphr. Perf.,3. sg.
129329 ,periphr. Perf.,3. du.
129329 ,periphr. Perf.,3. pl.
129329 ,Ind. Pass.,
129329 ,Ind. Pass.,3. sg.
129329 ,Ind. Pass.,3. pl.
129329 ,Imper. Pass.,
129329 ,Imper. Pass.,3. sg.
129329 ,Impf. Pass.,
129329 ,Impf. Pass.,3. pl.
167509 ,Ind. Pr.,
167509 ,Ind. Pr.,3. sg.
156546 ,Ind. Pr.,
156546 ,Ind. Pr.,3. sg.
152332 ,Imper. Pr.,
152332 ,Imper. Pr.,2. sg.
152332 ,Impf.,
152332 ,Impf.,3. sg.
152332 ,periphr. Perf.,
152332 ,periphr. Perf.,3. sg.
152332 ,periphr. Perf.,3. pl.
172264 ,Ind. Pr.,
172264 ,Ind. Pr.,3. sg.
172264 ,Opt. Pr.,
172264 ,Opt. Pr.,3. sg.
172264 ,Imper. Pr.,
172264 ,Imper. Pr.,2. sg.
172264 ,periphr. Perf.,
172264 ,periphr. Perf.,3. sg.
130794 ,Ind. Pr.,
130794 ,Ind. Pr.,3. pl.
153562 ,Ind. Pr.,
153562 ,Ind. Pr.,3. sg.
133030 ,Opt. Pr.,
133030 ,Opt. Pr.,3. sg.
130554 ,Ind. Pr.,
130554 ,Ind. Pr.,2. sg.
151765 ,Opt. Pr.,
151765 ,Opt. Pr.,3. sg.
151765 ,Impf.,
151765 ,Impf.,3. sg.
151251 ,Opt. Pr.,
151251 ,Opt. Pr.,3. sg.
135412 ,Ind. Pr.,
135412 ,Ind. Pr.,3. sg.
135297 ,Ind. Pr.,
135297 ,Ind. Pr.,3. sg.
135297 ,Ind. Pr.,3. pl.
135297 ,Imper. Pr.,
135297 ,Imper. Pr.,3. pl.
130411 ,Fut.,
130411 ,Fut.,1. sg.
148157 ,Fut.,
148157 ,Fut.,3. sg.
144573 ,Ind. Pr.,
144573 ,Ind. Pr.,1. sg.
144573 ,Ind. Pr.,2. sg.
144573 ,Ind. Pr.,3. sg.
144573 ,Ind. Pr.,1. pl.
144573 ,Ind. Pr.,3. pl.
144573 ,Opt. Pr.,
144573 ,Opt. Pr.,1. sg.
144573 ,Opt. Pr.,2. sg.
144573 ,Opt. Pr.,3. sg.
144573 ,Opt. Pr.,1. pl.
144573 ,Opt. Pr.,3. pl.
144573 ,Imper. Pr.,
144573 ,Imper. Pr.,2. sg.
144573 ,Imper. Pr.,3. pl.
144573 ,Impf.,
144573 ,Impf.,3. sg.
144573 ,Impf.,3. pl.
144573 ,Fut.,
144573 ,Fut.,1. sg.
144573 ,Fut.,2. sg.
144573 ,Fut.,3. sg.
144573 ,Fut.,3. pl.
144573 ,periphr. Fut.,
144573 ,periphr. Fut.,3. sg.
144573 ,athem. is-Aor.,
144573 ,athem. is-Aor.,1. sg.
144573 ,athem. is-Aor.,3. sg.
144573 ,Perf.,
144573 ,Perf.,3. sg.
144573 ,Perf.,3. pl.
144573 ,Proh.,
144573 ,Proh.,2. sg.
133129 ,Opt. Pr.,
133129 ,Opt. Pr.,3. sg.
133129 ,Impf.,
133129 ,Impf.,3. pl.
128436 ,Ind. Pr.,
128436 ,Ind. Pr.,1. sg.
128436 ,Ind. Pr.,2. sg.
128436 ,Ind. Pr.,3. sg.
128436 ,Ind. Pr.,3. du.
128436 ,Ind. Pr.,1. pl.
128436 ,Ind. Pr.,3. pl.
128436 ,Opt. Pr.,
128436 ,Opt. Pr.,3. sg.
128436 ,Opt. Pr.,3. pl.
128436 ,Imper. Pr.,
128436 ,Imper. Pr.,2. sg.
157265 ,Ind. Pass.,
157265 ,Ind. Pass.,3. sg.
132149 ,Ind. Pr.,
132149 ,Ind. Pr.,2. sg.
132149 ,Ind. Pr.,3. sg.
132149 ,Ind. Pr.,1. pl.
132149 ,Perf.,
132149 ,Perf.,3. sg.
132149 ,Perf.,3. pl.
153095 ,Ind. Pr.,
153095 ,Ind. Pr.,3. sg.
153095 ,Ind. Pr.,3. pl.
153095 ,Opt. Pr.,
153095 ,Opt. Pr.,3. sg.
153095 ,Imper. Pr.,
153095 ,Imper. Pr.,3. sg.
153095 ,Imper. Pass.,
153095 ,Imper. Pass.,3. sg.
157261 ,Opt. Pr.,
157261 ,Opt. Pr.,3. sg.
152556 ,Opt. Pr.,
152556 ,Opt. Pr.,3. sg.
153074 ,Opt. Pr.,
153074 ,Opt. Pr.,3. sg.
130781 ,Ind. Pr.,
130781 ,Ind. Pr.,3. sg.
157229 ,Ind. Pr.,
157229 ,Ind. Pr.,3. sg.
157229 ,Imper. Pr.,
157229 ,Imper. Pr.,3. du.
153459 ,Fut.,
153459 ,Fut.,1. sg.
153459 ,Fut.,3. sg.
153459 ,Fut.,3. pl.
153459 ,Ind. Pass.,
153459 ,Ind. Pass.,3. sg.
152584 ,Ind. Pr.,
152584 ,Ind. Pr.,3. sg.
133404 ,them. Aor.,
133404 ,them. Aor.,3. pl.
133044 ,Fut.,
133044 ,Fut.,3. sg.
171795 ,Ind. Pr.,
171795 ,Ind. Pr.,3. sg.
156491 ,Perf.,
156491 ,Perf.,3. sg.
156491 ,Perf.,3. du.
156491 ,Perf.,3. pl.
132119 ,Opt. Pr.,
132119 ,Opt. Pr.,3. sg.
152976 ,Opt. Pr.,
152976 ,Opt. Pr.,3. sg.
168233 ,Ind. Pr.,
168233 ,Ind. Pr.,3. sg.
168233 ,Ind. Pr.,3. du.
168233 ,Ind. Pr.,3. pl.
173198 ,Ind. Pr.,
173198 ,Ind. Pr.,1. pl.
173198 ,Opt. Pr.,
173198 ,Opt. Pr.,3. sg.
153438 ,Ind. Pr.,
153438 ,Ind. Pr.,3. sg.
153438 ,Impf.,
153438 ,Impf.,3. sg.
153438 ,Perf.,
153438 ,Perf.,3. sg.
153438 ,Perf.,3. pl.
130816 ,Opt. Pr.,
130816 ,Opt. Pr.,3. sg.
133278 ,Ind. Pr.,
133278 ,Ind. Pr.,1. sg.
133278 ,Ind. Pr.,3. sg.
133278 ,Ind. Pr.,3. pl.
133278 ,Opt. Pr.,
133278 ,Opt. Pr.,3. sg.
133278 ,Imper. Pr.,
